Client ID,Town,State,Zip Code,Month,Quarter,Year,Category,Distributor,Min Monthly Sales,Total Sales,Compliance,Total Points,Points Worth ($)
2,Tlalnepantla,Ciudad de Mexico,2070,1,1,2018,C4,D5,59000.0,51951,0.88,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,2,1,2018,C4,D5,59000.0,15301,0.26,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,5,2,2018,C4,D5,59000.0,19807,0.34,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,6,2,2018,C4,D5,59000.0,16916,0.29,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,8,3,2018,C4,D5,59000.0,88353,1.5,1080,928.8
2,Tlalnepantla,Ciudad de Mexico,2070,9,3,2018,C4,D5,59000.0,35235,0.6,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,10,4,2018,C4,D5,59000.0,26976,0.46,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,11,4,2018,C4,D5,59000.0,51852,0.88,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,12,4,2018,C4,D5,59000.0,22908,0.39,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,1,1,2019,C4,D5,59000.0,32473,0.55,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,2,1,2019,C4,D5,59000.0,44048,0.75,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,3,1,2019,C4,D5,59000.0,13967,0.24,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,4,2,2019,C4,D5,59000.0,85967,1.46,632,543.52
2,Tlalnepantla,Ciudad de Mexico,2070,5,2,2019,C4,D5,59000.0,11184,0.19,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,6,2,2019,C4,D5,59000.0,59930,1.02,573,492.78
2,Tlalnepantla,Ciudad de Mexico,2070,7,3,2019,C4,D5,59000.0,37474,0.64,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,8,3,2019,C4,D5,59000.0,41179,0.7,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,9,3,2019,C4,D5,59000.0,13541,0.23,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,10,4,2019,C3,D5,41000.0,13733,0.33,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,11,4,2019,C3,D5,41000.0,47107,1.15,525,451.5
2,Tlalnepantla,Ciudad de Mexico,2070,12,4,2019,C3,D5,41000.0,21274,0.52,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,1,1,2020,C3,D5,41000.0,27965,0.68,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,2,1,2020,C3,D5,41000.0,11331,0.28,0,0.0
2,Tlalnepantla,Ciudad de Mexico,2070,3,1,2020,C3,D5,41000.0,10740,0.26,0,0.0
4,Tlalnepantla,Ciudad de Mexico,86150,1,1,2018,C2,D13,23000.0,11837,0.51,0,0.0
4,Tlalnepantla,Ciudad de Mexico,86150,2,1,2018,C2,D13,23000.0,1702,0.07,0,0.0
4,Tlalnepantla,Ciudad de Mexico,86150,3,1,2018,C2,D13,23000.0,12407,0.54,0,0.0
4,Tlalnepantla,Ciudad de Mexico,86150,4,2,2018,C2,D13,23000.0,24841,1.08,0,0.0
4,Tlalnepantla,Ciudad de Mexico,86150,5,2,2018,C2,D13,23000.0,13277,0.58,0,0.0
4,Tlalnepantla,Ciudad de Mexico,86150,6,2,2018,C2,D13,23000.0,6244,0.27,0,0.0
4,Tlalnepantla,Ciudad de Mexico,86150,7,3,2018,C2,D13,23000.0,6630,0.29,0,0.0
4,Tlalnepantla,Ciudad de Mexico,86150,8,3,2018,C2,D13,23000.0,5065,0.22,0,0.0
4,Tlalnepantla,Ciudad de Mexico,86150,9,3,2018,C2,D13,23000.0,4687,0.2,0,0.0
10,Tlalnepantla,Ciudad de Mexico,29000,1,1,2018,C4,D12,59000.0,76671,1.3,804,691.4399999999999
10,Tlalnepantla,Ciudad de Mexico,29000,2,1,2018,C4,D12,59000.0,72452,1.23,910,782.6
10,Tlalnepantla,Ciudad de Mexico,29000,3,1,2018,C4,D12,59000.0,70312,1.19,10828,9312.08
10,Tlalnepantla,Ciudad de Mexico,29000,4,2,2018,C4,D12,59000.0,63434,1.08,534,459.24
10,Tlalnepantla,Ciudad de Mexico,29000,5,2,2018,C4,D12,59000.0,29142,0.49,0,0.0
10,Tlalnepantla,Ciudad de Mexico,29000,6,2,2018,C4,D12,59000.0,141615,2.4,11807,10154.02
10,Tlalnepantla,Ciudad de Mexico,29000,7,3,2018,C4,D12,59000.0,23602,0.4,0,0.0
10,Tlalnepantla,Ciudad de Mexico,29000,8,3,2018,C4,D12,59000.0,40723,0.69,0,0.0
10,Tlalnepantla,Ciudad de Mexico,29000,9,3,2018,C4,D12,59000.0,58287,0.99,0,0.0
10,Tlalnepantla,Ciudad de Mexico,29000,10,4,2018,C4,D12,59000.0,43656,0.74,0,0.0
10,Tlalnepantla,Ciudad de Mexico,29000,11,4,2018,C4,D12,59000.0,152503,2.58,2261,1944.46
10,Tlalnepantla,Ciudad de Mexico,29000,12,4,2018,C4,D12,59000.0,113993,1.93,11266,9688.76
10,Tlalnepantla,Ciudad de Mexico,29000,1,1,2019,C4,D12,59000.0,143904,2.44,1736,1492.96
10,Tlalnepantla,Ciudad de Mexico,29000,2,1,2019,C4,D12,59000.0,24324,0.41,0,0.0
10,Tlalnepantla,Ciudad de Mexico,29000,3,1,2019,C4,D12,59000.0,83438,1.41,10786,9275.96
10,Tlalnepantla,Ciudad de Mexico,29000,4,2,2019,C4,D12,59000.0,15115,0.26,0,0.0
10,Tlalnepantla,Ciudad de Mexico,29000,5,2,2019,C4,D12,59000.0,26997,0.46,0,0.0
10,Tlalnepantla,Ciudad de Mexico,29000,6,2,2019,C4,D12,59000.0,63433,1.08,466,400.76
10,Tlalnepantla,Ciudad de Mexico,29000,7,3,2019,C4,D12,59000.0,128050,2.17,787,676.8199999999999
10,Tlalnepantla,Ciudad de Mexico,29000,8,3,2019,C4,D12,59000.0,42079,0.71,0,0.0
10,Tlalnepantla,Ciudad de Mexico,29000,9,3,2019,C4,D12,59000.0,38976,0.66,10200,8772.0
10,Tlalnepantla,Ciudad de Mexico,29000,10,4,2019,C4,D12,59000.0,151717,2.57,1567,1347.62
10,Tlalnepantla,Ciudad de Mexico,29000,11,4,2019,C4,D12,59000.0,122885,2.08,901,774.86
10,Tlalnepantla,Ciudad de Mexico,29000,12,4,2019,C4,D12,59000.0,168050,2.85,11283,9703.38
10,Tlalnepantla,Ciudad de Mexico,29000,1,1,2020,C4,D12,59000.0,80404,1.36,475,408.5
10,Tlalnepantla,Ciudad de Mexico,29000,2,1,2020,C4,D12,59000.0,108742,1.84,1141,981.26
10,Tlalnepantla,Ciudad de Mexico,29000,3,1,2020,C4,D12,59000.0,55390,0.94,10200,8772.0
10,Tlalnepantla,Ciudad de Mexico,29000,4,2,2020,C4,D12,59000.0,38162,0.65,0,0.0
10,Tlalnepantla,Ciudad de Mexico,29000,5,2,2020,C4,D12,59000.0,34226,0.58,0,0.0
10,Tlalnepantla,Ciudad de Mexico,29000,6,2,2020,C4,D12,59000.0,198152,3.36,12247,10532.42
10,Tlalnepantla,Ciudad de Mexico,29000,8,3,2020,C4,D12,59000.0,21294,0.36,0,0.0
10,Tlalnepantla,Ciudad de Mexico,29000,9,3,2020,C4,D12,59000.0,2496,0.04,0,0.0
12,Villahermosa,Tabasco,42090,1,1,2018,C6,D10,183000.0,369844,2.02,1354,1164.44
12,Villahermosa,Tabasco,42090,2,1,2018,C6,D10,183000.0,322736,1.76,1242,1068.12
12,Villahermosa,Tabasco,42090,3,1,2018,C6,D10,183000.0,362762,1.98,18261,15704.46
12,Villahermosa,Tabasco,42090,4,2,2018,C6,D10,183000.0,365826,2.0,1434,1233.24
12,Villahermosa,Tabasco,42090,5,2,2018,C6,D10,183000.0,309706,1.69,1345,1156.7
12,Villahermosa,Tabasco,42090,6,2,2018,C6,D10,183000.0,370303,2.02,18059,15530.74
12,Villahermosa,Tabasco,42090,7,3,2018,C6,D10,183000.0,435753,2.38,1691,1454.26
12,Villahermosa,Tabasco,42090,8,3,2018,C6,D10,183000.0,409722,2.24,1243,1068.98
12,Villahermosa,Tabasco,42090,9,3,2018,C6,D10,183000.0,296695,1.62,17894,15388.84
12,Villahermosa,Tabasco,42090,10,4,2018,C6,D10,183000.0,313768,1.71,1330,1143.8
12,Villahermosa,Tabasco,42090,11,4,2018,C6,D10,183000.0,375378,2.05,1341,1153.26
12,Villahermosa,Tabasco,42090,12,4,2018,C6,D10,183000.0,332889,1.82,17865,15363.9
12,Villahermosa,Tabasco,42090,1,1,2019,C6,D10,183000.0,411258,2.25,1315,1130.9
12,Villahermosa,Tabasco,42090,2,1,2019,C6,D10,183000.0,342478,1.87,1374,1181.6399999999999
12,Villahermosa,Tabasco,42090,3,1,2019,C6,D10,183000.0,399410,2.18,18123,15585.78
12,Villahermosa,Tabasco,42090,4,2,2019,C6,D10,183000.0,394742,2.16,1164,1001.04
12,Villahermosa,Tabasco,42090,5,2,2019,C6,D10,183000.0,391003,2.14,1315,1130.9
12,Villahermosa,Tabasco,42090,6,2,2019,C6,D10,183000.0,413231,2.26,18198,15650.28
12,Villahermosa,Tabasco,42090,7,3,2019,C6,D10,183000.0,477449,2.61,1326,1140.36
12,Villahermosa,Tabasco,42090,8,3,2019,C6,D10,183000.0,425450,2.32,1329,1142.94
12,Villahermosa,Tabasco,42090,9,3,2019,C6,D10,183000.0,300162,1.64,17821,15326.06
12,Villahermosa,Tabasco,42090,10,4,2019,C6,D10,183000.0,424720,2.32,1278,1099.08
12,Villahermosa,Tabasco,42090,11,4,2019,C6,D10,183000.0,456992,2.5,1141,981.26
12,Villahermosa,Tabasco,42090,12,4,2019,C6,D10,183000.0,543425,2.97,70766,60858.76
12,Villahermosa,Tabasco,42090,1,1,2020,C6,D10,183000.0,543425,2.97,1516,1303.76
12,Villahermosa,Tabasco,42090,2,1,2020,C6,D10,183000.0,470153,2.57,1516,1303.76
12,Villahermosa,Tabasco,42090,3,1,2020,C6,D10,183000.0,392375,2.14,18147,15606.42
12,Villahermosa,Tabasco,42090,4,2,2020,C6,D10,183000.0,213074,1.16,510,438.59999999999997
12,Villahermosa,Tabasco,42090,5,2,2020,C6,D10,183000.0,182801,1.0,0,0.0
12,Villahermosa,Tabasco,42090,6,2,2020,C6,D10,183000.0,226835,1.24,17640,15170.4
12,Villahermosa,Tabasco,42090,7,3,2020,C6,D10,183000.0,219575,1.2,671,577.06
12,Villahermosa,Tabasco,42090,8,3,2020,C6,D10,183000.0,269567,1.47,949,816.14
12,Villahermosa,Tabasco,42090,9,3,2020,C6,D10,183000.0,300657,1.64,17633,15164.38
12,Villahermosa,Tabasco,42090,10,4,2020,C6,D10,183000.0,300370,1.64,846,727.56
12,Villahermosa,Tabasco,42090,11,4,2020,C6,D10,183000.0,269570,1.47,579,497.94
12,Villahermosa,Tabasco,42090,12,4,2020,C6,D10,183000.0,314472,1.72,17551,15093.86
13,Tuxtla Gutierrez,Chiapas,44100,1,1,2018,C4,D13,59000.0,102713,1.74,441,379.26
13,Tuxtla Gutierrez,Chiapas,44100,2,1,2018,C4,D13,59000.0,55562,0.94,492,423.12
13,Tuxtla Gutierrez,Chiapas,44100,3,1,2018,C4,D13,59000.0,45427,0.77,10200,8772.0
13,Tuxtla Gutierrez,Chiapas,44100,4,2,2018,C4,D13,59000.0,53484,0.91,0,0.0
13,Tuxtla Gutierrez,Chiapas,44100,5,2,2018,C4,D13,59000.0,80543,1.37,553,475.58
13,Tuxtla Gutierrez,Chiapas,44100,6,2,2018,C4,D13,59000.0,62893,1.07,10597,9113.42
13,Tuxtla Gutierrez,Chiapas,44100,7,3,2018,C4,D13,59000.0,76376,1.29,503,432.58
13,Tuxtla Gutierrez,Chiapas,44100,8,3,2018,C4,D13,59000.0,18716,0.32,0,0.0
14,Tuxtla Gutierrez,Chiapas,7230,1,1,2018,C6,D5,183000.0,260878,1.43,733,630.38
14,Tuxtla Gutierrez,Chiapas,7230,2,1,2018,C6,D5,183000.0,226535,1.24,877,754.22
14,Tuxtla Gutierrez,Chiapas,7230,3,1,2018,C6,D5,183000.0,301987,1.65,18111,15575.46
14,Tuxtla Gutierrez,Chiapas,7230,4,2,2018,C6,D5,183000.0,253165,1.38,893,767.98
14,Tuxtla Gutierrez,Chiapas,7230,5,2,2018,C6,D5,183000.0,385816,2.11,1869,1607.34
14,Tuxtla Gutierrez,Chiapas,7230,6,2,2018,C6,D5,183000.0,305129,1.67,18049,15522.14
14,Tuxtla Gutierrez,Chiapas,7230,7,3,2018,C6,D5,183000.0,352588,1.93,2104,1809.44
14,Tuxtla Gutierrez,Chiapas,7230,8,3,2018,C6,D5,183000.0,358221,1.96,2360,2029.6
14,Tuxtla Gutierrez,Chiapas,7230,9,3,2018,C6,D5,183000.0,180096,0.98,16750,14405.0
14,Tuxtla Gutierrez,Chiapas,7230,10,4,2018,C6,D5,183000.0,211451,1.16,1063,914.18
14,Tuxtla Gutierrez,Chiapas,7230,11,4,2018,C6,D5,183000.0,267372,1.46,1737,1493.82
14,Tuxtla Gutierrez,Chiapas,7230,12,4,2018,C6,D5,183000.0,275731,1.51,18597,15993.42
14,Tuxtla Gutierrez,Chiapas,7230,1,1,2019,C6,D5,183000.0,352050,1.92,2054,1766.44
14,Tuxtla Gutierrez,Chiapas,7230,2,1,2019,C6,D5,183000.0,197355,1.08,832,715.52
14,Tuxtla Gutierrez,Chiapas,7230,3,1,2019,C6,D5,183000.0,279723,1.53,17588,15125.68
14,Tuxtla Gutierrez,Chiapas,7230,4,2,2019,C6,D5,183000.0,206436,1.13,1139,979.54
14,Tuxtla Gutierrez,Chiapas,7230,5,2,2019,C6,D5,183000.0,132527,0.72,0,0.0
14,Tuxtla Gutierrez,Chiapas,7230,6,2,2019,C6,D5,183000.0,275300,1.5,18308,15744.88
14,Tuxtla Gutierrez,Chiapas,7230,7,3,2019,C6,D5,183000.0,218914,1.2,1051,903.86
14,Tuxtla Gutierrez,Chiapas,7230,8,3,2019,C6,D5,183000.0,384491,2.1,1922,1652.92
14,Tuxtla Gutierrez,Chiapas,7230,9,3,2019,C6,D5,183000.0,128537,0.7,16750,14405.0
14,Tuxtla Gutierrez,Chiapas,7230,10,4,2019,C6,D5,183000.0,178502,0.98,0,0.0
14,Tuxtla Gutierrez,Chiapas,7230,11,4,2019,C6,D5,183000.0,217519,1.19,839,721.54
14,Tuxtla Gutierrez,Chiapas,7230,12,4,2019,C6,D5,183000.0,240997,1.32,17842,15344.119999999999
14,Tuxtla Gutierrez,Chiapas,7230,1,1,2020,C6,D5,183000.0,231782,1.27,1348,1159.28
14,Tuxtla Gutierrez,Chiapas,7230,2,1,2020,C6,D5,183000.0,233925,1.28,1050,903.0
14,Tuxtla Gutierrez,Chiapas,7230,3,1,2020,C6,D5,183000.0,149093,0.81,16750,14405.0
14,Tuxtla Gutierrez,Chiapas,7230,4,2,2020,C6,D5,183000.0,157337,0.86,0,0.0
14,Tuxtla Gutierrez,Chiapas,7230,5,2,2020,C6,D5,183000.0,107782,0.59,0,0.0
14,Tuxtla Gutierrez,Chiapas,7230,6,2,2020,C6,D5,183000.0,195360,1.07,961,826.46
14,Tuxtla Gutierrez,Chiapas,7230,7,3,2020,C6,D5,183000.0,246997,1.35,1101,946.86
14,Tuxtla Gutierrez,Chiapas,7230,8,3,2020,C6,D5,183000.0,322014,1.76,1425,1225.5
14,Tuxtla Gutierrez,Chiapas,7230,9,3,2020,C6,D5,183000.0,325058,1.78,17850,15351.0
14,Tuxtla Gutierrez,Chiapas,7230,10,4,2020,C6,D5,183000.0,259673,1.42,1152,990.72
14,Tuxtla Gutierrez,Chiapas,7230,11,4,2020,C6,D5,183000.0,182648,1.0,0,0.0
14,Tuxtla Gutierrez,Chiapas,7230,12,4,2020,C6,D5,183000.0,288021,1.57,17982,15464.52
15,Tuxtla Gutierrez,Chiapas,7280,1,1,2018,C5,D3,115000.0,171049,1.49,919,790.34
15,Tuxtla Gutierrez,Chiapas,7280,2,1,2018,C5,D3,115000.0,133770,1.16,750,645.0
15,Tuxtla Gutierrez,Chiapas,7280,3,1,2018,C5,D3,115000.0,140321,1.22,14002,12041.72
15,Tuxtla Gutierrez,Chiapas,7280,4,2,2018,C5,D3,115000.0,142888,1.24,541,465.26
15,Tuxtla Gutierrez,Chiapas,7280,5,2,2018,C5,D3,115000.0,164236,1.43,696,598.56
15,Tuxtla Gutierrez,Chiapas,7280,6,2,2018,C5,D3,115000.0,112161,0.98,13375,11502.5
15,Tuxtla Gutierrez,Chiapas,7280,7,3,2018,C5,D3,115000.0,156502,1.36,744,639.84
15,Tuxtla Gutierrez,Chiapas,7280,8,3,2018,C5,D3,115000.0,182482,1.59,882,758.52
15,Tuxtla Gutierrez,Chiapas,7280,9,3,2018,C5,D3,115000.0,178612,1.55,14097,12123.42
15,Tuxtla Gutierrez,Chiapas,7280,10,4,2018,C5,D3,115000.0,185459,1.61,817,702.62
15,Tuxtla Gutierrez,Chiapas,7280,11,4,2018,C5,D3,115000.0,146006,1.27,610,524.6
15,Tuxtla Gutierrez,Chiapas,7280,12,4,2018,C5,D3,115000.0,165988,1.44,14009,12047.74
15,Tuxtla Gutierrez,Chiapas,7280,1,1,2019,C5,D3,115000.0,149382,1.3,547,470.42
15,Tuxtla Gutierrez,Chiapas,7280,4,2,2019,C5,D3,115000.0,1580,0.01,0,0.0
15,Tuxtla Gutierrez,Chiapas,7280,5,2,2019,C5,D3,115000.0,3249,0.03,0,0.0
15,Tuxtla Gutierrez,Chiapas,7280,9,3,2019,C5,D3,115000.0,2621,0.02,0,0.0
15,Tuxtla Gutierrez,Chiapas,7280,10,4,2019,C5,D3,115000.0,3661,0.03,0,0.0
15,Tuxtla Gutierrez,Chiapas,7280,11,4,2019,C5,D3,115000.0,4985,0.04,0,0.0
15,Tuxtla Gutierrez,Chiapas,7280,12,4,2019,C5,D3,115000.0,12035,0.1,0,0.0
16,Pachuca,Hidalgo,37390,1,1,2018,C3,D8,41000.0,39246,0.96,241,207.26
16,Pachuca,Hidalgo,37390,2,1,2018,C3,D8,41000.0,36104,0.88,0,0.0
16,Pachuca,Hidalgo,37390,3,1,2018,C3,D8,41000.0,48424,1.18,4132,3553.52
16,Pachuca,Hidalgo,37390,4,2,2018,C3,D8,41000.0,48820,1.19,347,298.42
16,Pachuca,Hidalgo,37390,5,2,2018,C3,D8,41000.0,39652,0.97,0,0.0
16,Pachuca,Hidalgo,37390,6,2,2018,C3,D8,41000.0,32613,0.8,0,0.0
16,Pachuca,Hidalgo,37390,7,3,2018,C3,D8,41000.0,31872,0.78,0,0.0
16,Pachuca,Hidalgo,37390,8,3,2018,C3,D8,41000.0,53693,1.31,303,260.58
16,Pachuca,Hidalgo,37390,9,3,2018,C3,D8,41000.0,47710,1.16,4096,3522.56
16,Pachuca,Hidalgo,37390,10,4,2018,C3,D8,41000.0,34865,0.85,0,0.0
16,Pachuca,Hidalgo,37390,11,4,2018,C3,D8,41000.0,43742,1.07,198,170.28
16,Pachuca,Hidalgo,37390,12,4,2018,C3,D8,41000.0,44462,1.08,4083,3511.38
16,Pachuca,Hidalgo,37390,1,1,2019,C3,D8,41000.0,54892,1.34,220,189.2
16,Pachuca,Hidalgo,37390,2,1,2019,C3,D8,41000.0,18294,0.45,0,0.0
16,Pachuca,Hidalgo,37390,3,1,2019,C3,D8,41000.0,18878,0.46,0,0.0
16,Pachuca,Hidalgo,37390,4,2,2019,C3,D8,41000.0,42494,1.04,302,259.71999999999997
16,Pachuca,Hidalgo,37390,5,2,2019,C3,D8,41000.0,37077,0.9,0,0.0
16,Pachuca,Hidalgo,37390,6,2,2019,C3,D8,41000.0,32049,0.78,0,0.0
16,Pachuca,Hidalgo,37390,7,3,2019,C3,D8,41000.0,25395,0.62,0,0.0
16,Pachuca,Hidalgo,37390,8,3,2019,C3,D8,41000.0,43271,1.06,272,233.92
16,Pachuca,Hidalgo,37390,9,3,2019,C3,D8,41000.0,29848,0.73,0,0.0
16,Pachuca,Hidalgo,37390,10,4,2019,C3,D8,41000.0,33569,0.82,0,0.0
16,Pachuca,Hidalgo,37390,11,4,2019,C3,D8,41000.0,33944,0.83,0,0.0
16,Pachuca,Hidalgo,37390,12,4,2019,C3,D8,41000.0,62150,1.52,4110,3534.6
16,Pachuca,Hidalgo,37390,1,1,2020,C2,D8,23000.0,35173,1.53,228,196.07999999999998
16,Pachuca,Hidalgo,37390,2,1,2020,C2,D8,23000.0,53322,2.32,438,376.68
16,Pachuca,Hidalgo,37390,3,1,2020,C2,D8,23000.0,19285,0.84,4894,4208.84
16,Pachuca,Hidalgo,37390,4,2,2020,C2,D8,23000.0,20579,0.89,0,0.0
16,Pachuca,Hidalgo,37390,5,2,2020,C2,D8,23000.0,20978,0.91,0,0.0
16,Pachuca,Hidalgo,37390,6,2,2020,C2,D8,23000.0,40533,1.76,5110,4394.6
16,Pachuca,Hidalgo,37390,7,3,2020,C2,D8,23000.0,41358,1.8,252,216.72
16,Pachuca,Hidalgo,37390,8,3,2020,C2,D8,23000.0,21879,0.95,0,0.0
16,Pachuca,Hidalgo,37390,9,3,2020,C2,D8,23000.0,40407,1.76,5139,4419.54
16,Pachuca,Hidalgo,37390,10,4,2020,C2,D8,23000.0,27109,1.18,171,147.06
16,Pachuca,Hidalgo,37390,11,4,2020,C2,D8,23000.0,40948,1.78,297,255.42
16,Pachuca,Hidalgo,37390,12,4,2020,C2,D8,23000.0,50364,2.19,5127,4409.22
17,Pachuca,Hidalgo,44700,1,1,2018,C5,D13,115000.0,66139,0.58,0,0.0
17,Pachuca,Hidalgo,44700,2,1,2018,C5,D13,115000.0,28208,0.25,0,0.0
17,Pachuca,Hidalgo,44700,3,1,2018,C5,D13,115000.0,192605,1.67,1493,1283.98
17,Pachuca,Hidalgo,44700,4,2,2018,C5,D13,115000.0,80314,0.7,0,0.0
17,Pachuca,Hidalgo,44700,5,2,2018,C5,D13,115000.0,91345,0.79,0,0.0
17,Pachuca,Hidalgo,44700,6,2,2018,C5,D13,115000.0,67738,0.59,0,0.0
17,Pachuca,Hidalgo,44700,7,3,2018,C5,D13,115000.0,222956,1.94,2593,2229.98
17,Pachuca,Hidalgo,44700,8,3,2018,C5,D13,115000.0,113914,0.99,0,0.0
17,Pachuca,Hidalgo,44700,9,3,2018,C5,D13,115000.0,44687,0.39,13375,11502.5
17,Pachuca,Hidalgo,44700,10,4,2018,C5,D13,115000.0,40734,0.35,0,0.0
17,Pachuca,Hidalgo,44700,11,4,2018,C5,D13,115000.0,50793,0.44,0,0.0
17,Pachuca,Hidalgo,44700,12,4,2018,C5,D13,115000.0,337773,2.94,16297,14015.42
17,Pachuca,Hidalgo,44700,1,1,2019,C5,D13,115000.0,28660,0.25,0,0.0
17,Pachuca,Hidalgo,44700,2,1,2019,C5,D13,115000.0,42732,0.37,0,0.0
17,Pachuca,Hidalgo,44700,3,1,2019,C5,D13,115000.0,39355,0.34,0,0.0
17,Pachuca,Hidalgo,44700,4,2,2019,C5,D13,115000.0,239053,2.08,2417,2078.62
17,Pachuca,Hidalgo,44700,5,2,2019,C5,D13,115000.0,53659,0.47,0,0.0
17,Pachuca,Hidalgo,44700,6,2,2019,C5,D13,115000.0,54452,0.47,8875,7632.5
17,Pachuca,Hidalgo,44700,7,3,2019,C5,D13,115000.0,53760,0.47,0,0.0
17,Pachuca,Hidalgo,44700,8,3,2019,C5,D13,115000.0,73356,0.64,0,0.0
17,Pachuca,Hidalgo,44700,9,3,2019,C5,D13,115000.0,59159,0.51,0,0.0
17,Pachuca,Hidalgo,44700,10,4,2019,C5,D13,115000.0,58919,0.51,0,0.0
17,Pachuca,Hidalgo,44700,11,4,2019,C5,D13,115000.0,183053,1.59,2495,2145.7
17,Pachuca,Hidalgo,44700,12,4,2019,C5,D13,115000.0,48364,0.42,0,0.0
17,Pachuca,Hidalgo,44700,1,1,2020,C4,D13,59000.0,103381,1.75,747,642.42
17,Pachuca,Hidalgo,44700,2,1,2020,C4,D13,59000.0,15258,0.26,0,0.0
17,Pachuca,Hidalgo,44700,3,1,2020,C4,D13,59000.0,762,0.01,0,0.0
21,Pachuca,Hidalgo,57000,1,1,2018,C4,D5,59000.0,43697,0.74,0,0.0
21,Pachuca,Hidalgo,57000,2,1,2018,C4,D5,59000.0,102840,1.74,1230,1057.8
21,Pachuca,Hidalgo,57000,3,1,2018,C4,D5,59000.0,41436,0.7,10200,8772.0
21,Pachuca,Hidalgo,57000,4,2,2018,C4,D5,59000.0,55481,0.94,0,0.0
21,Pachuca,Hidalgo,57000,5,2,2018,C4,D5,59000.0,61044,1.03,546,469.56
21,Pachuca,Hidalgo,57000,6,2,2018,C4,D5,59000.0,50399,0.85,0,0.0
21,Pachuca,Hidalgo,57000,7,3,2018,C4,D5,59000.0,127571,2.16,1614,1388.04
21,Pachuca,Hidalgo,57000,8,3,2018,C4,D5,59000.0,52535,0.89,0,0.0
21,Pachuca,Hidalgo,57000,9,3,2018,C4,D5,59000.0,45431,0.77,10200,8772.0
21,Pachuca,Hidalgo,57000,10,4,2018,C4,D5,59000.0,78332,1.33,848,729.28
21,Pachuca,Hidalgo,57000,11,4,2018,C4,D5,59000.0,82837,1.4,840,722.4
21,Pachuca,Hidalgo,57000,12,4,2018,C4,D5,59000.0,75063,1.27,11063,9514.18
21,Pachuca,Hidalgo,57000,1,1,2019,C4,D5,59000.0,66757,1.13,771,663.06
21,Pachuca,Hidalgo,57000,2,1,2019,C4,D5,59000.0,69336,1.18,874,751.64
21,Pachuca,Hidalgo,57000,3,1,2019,C4,D5,59000.0,92836,1.57,11247,9672.42
21,Pachuca,Hidalgo,57000,4,2,2019,C4,D5,59000.0,52564,0.89,0,0.0
21,Pachuca,Hidalgo,57000,5,2,2019,C4,D5,59000.0,73552,1.25,776,667.36
21,Pachuca,Hidalgo,57000,6,2,2019,C4,D5,59000.0,50256,0.85,0,0.0
21,Pachuca,Hidalgo,57000,7,3,2019,C4,D5,59000.0,69813,1.18,510,438.59999999999997
21,Pachuca,Hidalgo,57000,8,3,2019,C4,D5,59000.0,77207,1.31,859,738.74
21,Pachuca,Hidalgo,57000,9,3,2019,C4,D5,59000.0,78856,1.34,10814,9300.039999999999
21,Pachuca,Hidalgo,57000,10,4,2019,C4,D5,59000.0,84193,1.43,759,652.74
21,Pachuca,Hidalgo,57000,11,4,2019,C4,D5,59000.0,86760,1.47,770,662.2
21,Pachuca,Hidalgo,57000,12,4,2019,C4,D5,59000.0,112714,1.91,11218,9647.48
21,Pachuca,Hidalgo,57000,1,1,2020,C4,D5,59000.0,105870,1.79,943,810.98
21,Pachuca,Hidalgo,57000,2,1,2020,C4,D5,59000.0,86618,1.47,797,685.42
21,Pachuca,Hidalgo,57000,3,1,2020,C4,D5,59000.0,37550,0.64,10200,8772.0
21,Pachuca,Hidalgo,57000,4,2,2020,C4,D5,59000.0,48461,0.82,0,0.0
21,Pachuca,Hidalgo,57000,5,2,2020,C4,D5,59000.0,50180,0.85,0,0.0
21,Pachuca,Hidalgo,57000,6,2,2020,C4,D5,59000.0,68786,1.17,643,552.98
21,Pachuca,Hidalgo,57000,7,3,2020,C4,D5,59000.0,84665,1.44,836,718.96
21,Pachuca,Hidalgo,57000,8,3,2020,C4,D5,59000.0,62280,1.06,675,580.5
21,Pachuca,Hidalgo,57000,9,3,2020,C4,D5,59000.0,84835,1.44,11059,9510.74
21,Pachuca,Hidalgo,57000,10,4,2020,C4,D5,59000.0,100872,1.71,887,762.8199999999999
21,Pachuca,Hidalgo,57000,11,4,2020,C4,D5,59000.0,67546,1.14,705,606.3
